hnox_3,hnox_2,hnox_1,WT_3,WT_2,WT_1,Majority.protein.IDs,Fasta.headers,id,uniprot_id,Gene,description,,Significance_Pvalue,Fold change (hnox/WT),(-)Log t-test p value,Significance_PFDR,Fold change (hnox/WT),(-)Log t-test p value_,Score,dgc_1,dgc_2,dgc_3,Fold change(hnox/WT),,P_value,#NAME?,t-test Difference,#NAME?,t-test Difference_,gene_symbol,description,sig.FDR_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,P.Value_dgc_vs_hnox,B_dgc_vs_hnox,t_dgc_vs_hnox,average_intensity_dgc_vs_hnox,CI.R_dgc_vs_hnox,CI.L_dgc_vs_hnox,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,sig.PVal_dgc_vs_WT,adj.P.Val_dgc_vs_WT,P.Value_dgc_vs_WT,B_dgc_vs_WT,t_dgc_vs_WT,average_intensity_dgc_vs_WT,CI.R_dgc_vs_WT,CI.L_dgc_vs_WT,logFC_dgc_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,adj.P.Val_hnox_vs_WT,P.Value_hnox_vs_WT,B_hnox_vs_WT,t_hnox_vs_WT,average_intensity_hnox_vs_WT,CI.R_hnox_vs_WT,CI.L_hnox_vs_WT,logFC_hnox_vs_WT
20.32243,20.88067,20.66945,20.83866,20.8282,20.67076,A1B4B1,tr|A1B4B1|A1B4B1_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2263 PE=4 SV=1,1220,A1B4B1,Pden_2263,Uncharacterized protein,,,-0.155023575,0.379565564,,-0.155023575,0.379565564,68.412,20.89701049,20.88118043,21.00693066,-0.15502394,0.446363618,0.446362679,0.379565564,-0.155023575,0.379565564,-0.155023575,Pden_2263,Uncharacterized protein,0,0,0.13579821,0.044963624,-5.207129474,2.357390004,20.77725209,0.599756171,0.008633086,0,0.304194629,0,0.469673456,0.279776244,-6.107334373,1.156014789,20.77725209,0.444732231,-0.146390854,0.149170688,0,0,0.495544961,0.262671939,-6.611209122,-1.201375215,20.77725209,0.140537602,-0.450585483,-0.15502394
22.0311,22.02247,21.89356,21.95112,21.94218,22.02919,A1B4B2,"tr|A1B4B2|A1B4B2_PARDP Glutathione S-transferase, N-terminal domain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2264 PE=4 SV=1",1221,A1B4B2,Pden_2264,"Glutathione S-transferase, N-terminal domain",,,0.008213043,0.054056785,,0.008213043,0.054056785,119.64,22.30775023,22.12763927,22.11680757,0.008212993,0.884362635,0.884368205,0.054056785,0.008213043,0.054056785,0.008213043,Pden_2264,"Glutathione S-transferase, N-terminal domain",0,0,0.076852786,0.019655371,-4.379456637,2.869364499,22.04686832,0.362219688,0.04115943,0,0.201689559,0,0.107973224,0.016346945,-3.447698015,2.986207784,22.04686832,0.370432681,0.049372423,0.209902552,0,0,0.963345118,0.909706749,-7.345808507,0.116843285,22.04686832,0.168743122,-0.152317136,0.008212993
18.08426,18.24886,18.14964,17.95232,18.05854,18.07773,A1B4B4,"tr|A1B4B4|A1B4B4_PARDP Transcriptional regulator, AsnC family OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2266 PE=4 SV=1",1223,A1B4B4,Pden_2266,"Transcriptional regulator, AsnC family",,,0.131388982,0.998333981,,0.131388982,0.998333981,19.364,18.08554505,18.06539606,18.16358066,0.131389429,0.103183766,0.103184703,0.998333981,0.131388982,0.998333981,0.131388982,Pden_2266,"Transcriptional regulator, AsnC family",0,0,0.576747395,0.402978294,-7.1699589,-0.88029395,18.09843024,0.089410728,-0.201569119,0,-0.056079195,0,0.460548569,0.269251669,-6.078744734,1.18217001,18.09843024,0.220800157,-0.07017969,0.075310233,0,0,0.232130423,0.071131989,-5.436045819,2.062463959,18.09843024,0.276879352,-0.014100495,0.131389429
20.92518,20.84043,20.93164,20.81701,20.75032,20.75371,A1B4B6,tr|A1B4B6|A1B4B6_PARDP RpsU-divergently transcribed protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2268 PE=4 SV=1,1225,A1B4B6,Pden_2268,RpsU-divergently transcribed protein,,+,0.125406901,1.577708955,,0.125406901,1.577708955,98.344,20.65863011,20.77159787,20.74131674,0.125407626,0.030158683,0.030153261,1.577708955,0.125406901,1.577708955,0.125406901,Pden_2268,RpsU-divergently transcribed protein,0,0,0.053211411,0.011752335,-3.849316198,-3.197332172,20.79887076,-0.050068134,-0.300407064,0,-0.175237599,0,0.565571856,0.388384534,-6.35701227,-0.909182593,20.79887076,0.075339492,-0.174999438,-0.049829973,0,0,0.186566424,0.049654093,-5.086240184,2.288149579,20.79887076,0.250577091,0.000238161,0.125407626
18.24426,18.43584,18.3583,18.39121,18.48341,18.43549,A1B4B7,"tr|A1B4B7|A1B4B7_PARDP Alcohol dehydrogenase, zinc-binding domain protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2269 PE=4 SV=1",1226,A1B4B7,Pden_2269,"Alcohol dehydrogenase, zinc-binding domain protein",,,-0.090567271,0.665695957,,-0.090567271,0.665695957,42.894,18.34130389,18.35049281,18.19617346,-0.090567362,0.242235788,0.242241816,0.665695957,-0.090567271,0.665695957,-0.090567271,Pden_2269,"Alcohol dehydrogenase, zinc-binding domain protein",0,0,0.648255253,0.489199306,-7.300615061,-0.722925395,18.35960928,0.108269146,-0.208559466,0,-0.05014516,0,0.21977259,0.075052258,-4.945475937,-2.028603675,18.35960928,0.017701784,-0.299126828,-0.140712522,0,0,0.455769228,0.225998455,-6.488918671,-1.30567828,18.35960928,0.067846944,-0.248981668,-0.090567362
19.81908,19.99906,19.92246,19.80349,19.73359,19.76548,A1B4B9,tr|A1B4B9|A1B4B9_PARDP Arsenate reductase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2271 PE=3 SV=1,1228,A1B4B9,Pden_2271,Arsenate reductase,,,0.146015167,1.22650572,,0.146015167,1.22650572,40.029,19.90592766,19.81698987,19.88184002,0.146015293,0.092750297,0.092748137,1.22650572,0.146015167,1.22650572,0.146015167,Pden_2271,Arsenate reductase,0,0,0.634914545,0.473589705,-7.279754333,-0.749956737,19.84976839,0.092611788,-0.183174687,0,-0.045281449,0,0.303845292,0.13168669,-5.465967489,1.668365864,19.84976839,0.238627081,-0.037159394,0.100733843,0,0,0.163834627,0.040324746,-4.880529533,2.418322602,19.84976839,0.28390853,0.008122055,0.146015293
21.86429,21.93498,21.58137,22.01557,21.92546,22.00386,A1B4C4,tr|A1B4C4|A1B4C4_PARDP Pyruvate kinase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2276 PE=3 SV=1,1231,A1B4C4,Pden_2276,Pyruvate kinase,,,-0.188086828,0.776182422,,-0.188086828,0.776182422,181.09,21.70008122,21.66346552,21.45579866,-0.18808649,0.219013724,0.219008331,0.776182422,-0.188086828,0.776182422,-0.188086828,Pden_2276,Pyruvate kinase,0,0,0.233535477,0.102595226,-6.010868836,-1.829774512,21.79387558,0.04642527,-0.420620113,0,-0.187097421,0,0.062659592,0.0057217,-2.378699283,-3.669221917,21.79387558,-0.14166122,-0.608706603,-0.375183912,0,0,0.283299856,0.101058338,-5.769552668,-1.839447404,21.79387558,0.045436201,-0.421609182,-0.18808649
17.5054,17.66215,17.66138,17.57581,17.75237,17.66257,A1B4C5,tr|A1B4C5|A1B4C5_PARDP N-formylglutamate amidohydrolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2277 PE=4 SV=1,1232,A1B4C5,Pden_2277,N-formylglutamate amidohydrolase,,,-0.053939819,0.300653717,,-0.053939819,0.300653717,57.225,17.57329525,17.65541907,17.72648371,-0.053939874,0.500456539,0.500453788,0.300653717,-0.053939819,0.300653717,-0.053939819,Pden_2277,N-formylglutamate amidohydrolase,0,0,0.716498704,0.577135185,-7.399552751,0.579805926,17.64165199,0.207883552,-0.12370162,0,0.042090966,0,0.927173019,0.874172037,-6.777537516,-0.163219512,17.64165199,0.153943678,-0.177641494,-0.011848908,0,0,0.689838957,0.477561119,-7.055658557,-0.743025438,17.64165199,0.111852712,-0.21973246,-0.053939874
11.17803,11.41785,11.59906,10.13842,11.29348,10.67374,A1B4C6,tr|A1B4C6|A1B4C6_PARDP Uncharacterized protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2278 PE=4 SV=1,1233,A1B4C6,Pden_2278,Uncharacterized protein,,,0.696440061,0.915271092,,0.696440061,0.915271092,2.8343,11.27650316,10.7641731,9.703389873,0.696440245,0.161894619,0.161891593,0.915271092,0.696440061,0.915271092,0.696440061,Pden_2278,Uncharacterized protein,0,0,0.196345079,0.078640067,-5.752768134,-2.004830319,10.89384929,0.116903227,-1.750825208,0,-0.816960991,0,0.866690923,0.774681419,-6.744076323,-0.295759097,10.89384929,0.813343472,-1.054384963,-0.120520745,0,0,0.318685828,0.124460547,-5.957901235,1.709071223,10.89384929,1.630304463,-0.237423972,0.696440245
20.9279,20.56892,20.90251,20.54205,20.52442,20.71579,A1B4D2,tr|A1B4D2|A1B4D2_PARDP Substrate-binding region of ABC-type glycine betaine transport system OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2285 PE=4 SV=1,1234,A1B4D2,Pden_2285,Substrate-binding region of ABC-type glycine betaine transport system,,,0.205690384,0.719205027,,0.205690384,0.719205027,78.346,21.69974322,20.84885687,20.65795353,0.205689909,0.212826455,0.212821426,0.719205027,0.205690384,0.719205027,0.205690384,Pden_2285,Substrate-binding region of ABC-type glycine betaine transport system,0,0,0.472843349,0.300660971,-6.948187346,1.103800917,20.82090467,0.827728177,-0.28957848,0,0.269074848,0,0.236145165,0.086019422,-5.068270162,1.947583645,20.82090467,1.033418086,-0.083888572,0.474764757,0,0,0.648956295,0.422449928,-6.972311321,0.843782728,20.82090467,0.764343237,-0.35296342,0.205689909
18.62937,18.51976,18.39922,18.3028,18.41666,18.24692,A1B4D3,tr|A1B4D3|A1B4D3_PARDP Sulfatase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2286 PE=3 SV=1,1235,A1B4D3,Pden_2286,Sulfatase,,,0.1939888,1.097148305,,0.1939888,1.097148305,73.992,18.05854238,18.37199425,18.22352126,0.193988958,0.085031109,0.085033331,1.097148305,0.1939888,1.097148305,0.1939888,Pden_2286,Sulfatase,0,0,0.056430608,0.012693745,-3.929197362,-3.14778302,18.35208765,-0.081819334,-0.514374675,0,-0.298097005,0,0.488144507,0.301874071,-6.169006708,-1.099338587,18.35208765,0.112169624,-0.320385717,-0.104108046,0,0,0.234653924,0.072730522,-5.457414264,2.048444433,18.35208765,0.410266629,-0.022288712,0.193988958
18.20143,18.06891,18.13708,17.48585,17.74501,17.48558,A1B4D4,tr|A1B4D4|A1B4D4_PARDP Membrane protein of uknown function UCP014873 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2287 PE=4 SV=1,1236,A1B4D4,Pden_2287,Membrane protein of uknown function UCP014873,,+,0.563662847,2.401143819,+,0.563662847,2.401143819,37.398,17.30067217,17.68864669,17.63051002,0.563662624,0.011961102,0.011961438,2.401143819,0.563662847,2.401143819,0.563662847,Pden_2287,Membrane protein of uknown function UCP014873,0,0,0.007752021,0.000664545,-0.798525729,-5.232555514,17.74929896,-0.335641724,-0.856088896,0,-0.59586531,0,0.87041754,0.784151214,-6.74826536,-0.282785956,17.74929896,0.2280209,-0.292426272,-0.032202686,0,0,0.018161951,0.000956606,-0.980236127,4.949769557,17.74929896,0.82388621,0.303439039,0.563662624
21.66399,21.73865,21.55627,21.40929,21.54182,21.45055,A1B4D6,"tr|A1B4D6|A1B4D6_PARDP Glutathione S-transferase, N-terminal domain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2289 PE=4 SV=1",1237,A1B4D6,Pden_2289,"Glutathione S-transferase, N-terminal domain",,+,0.185750326,1.320800127,,0.185750326,1.320800127,23.437,20.51031057,21.52893273,21.52658846,0.185750761,0.052533688,0.052530208,1.320800127,0.185750326,1.320800127,0.185750326,Pden_2289,"Glutathione S-transferase, N-terminal domain",0,0,0.217482057,0.091626628,-5.89873416,-1.90714952,21.43626711,0.093634762,-1.022355092,0,-0.464360165,0,0.471968765,0.284450663,-6.12013323,-1.144262213,21.43626711,0.279385524,-0.83660433,-0.278609403,0,0,0.679197799,0.466664858,-7.039570993,0.762887306,21.43626711,0.743745688,-0.372244166,0.185750761
16.51701,16.26963,16.55358,16.45128,16.45854,16.40064,A1B4D9,tr|A1B4D9|A1B4D9_PARDP Nodulation protein NodH OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2292 PE=4 SV=1,1239,A1B4D9,Pden_2292,Nodulation protein NodH,,,0.009916306,0.036924021,,0.009916306,0.036924021,50.754,16.34537898,16.49409666,16.24664027,0.009915563,0.922480215,0.922514369,0.036924021,0.009916306,0.036924021,0.009916306,Pden_2292,Nodulation protein NodH,0,0,0.549952241,0.375208693,-7.118615322,-0.935944913,16.41519915,0.121974825,-0.291371915,0,-0.084698545,0,0.605407757,0.431246282,-6.429791381,-0.826374898,16.41519915,0.131890388,-0.281456352,-0.074782982,0,0,0.965096681,0.915301418,-7.346723979,0.109570015,16.41519915,0.216588933,-0.196757807,0.009915563
19.91209,19.93071,20.00341,19.99873,19.94979,19.91011,A1B4E3,tr|A1B4E3|A1B4E3_PARDP UDP-glucose 4-epimerase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2296 PE=3 SV=1,1240,A1B4E3,Pden_2296,UDP-glucose 4-epimerase,,,-0.004138311,0.037057147,,-0.004138311,0.037057147,84.616,19.89294723,19.92242875,19.94052929,-0.004138242,0.918215682,0.918248247,0.037057147,-0.004138311,0.037057147,-0.004138311,Pden_2296,UDP-glucose 4-epimerase,0,0,0.711339932,0.570603412,-7.393177682,-0.589975381,19.94008279,0.08642457,-0.146629438,0,-0.030102434,0,0.676457547,0.520042185,-6.550041976,-0.671080478,19.94008279,0.082286328,-0.150767679,-0.034240676,0,0,0.97257505,0.937241739,-7.349742534,-0.081105096,19.94008279,0.112388762,-0.120665246,-0.004138242
20.63601,20.88712,20.77611,20.87633,20.79849,20.68527,A1B4E4,tr|A1B4E4|A1B4E4_PARDP UTP--glucose-1-phosphate uridylyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2297 PE=3 SV=1,1241,A1B4E4,Pden_2297,UTP--glucose-1-phosphate uridylyltransferase,,,-0.020284017,0.078182637,,-0.020284017,0.078182637,153.73,20.71197687,20.88782235,20.72872511,-0.020283756,0.835971446,0.83596919,0.078182637,-0.020284017,0.078182637,-0.020284017,Pden_2297,UTP--glucose-1-phosphate uridylyltransferase,0,0,0.951011889,0.911474646,-7.576059557,0.11454423,20.77642822,0.204392754,-0.184869309,0,0.009761722,0,0.947158573,0.904617301,-6.783814115,-0.123465737,20.77642822,0.184108998,-0.205153065,-0.010522033,0,0,0.917179575,0.817528985,-7.321968807,-0.238009967,20.77642822,0.174347276,-0.214914787,-0.020283756
22.37244,22.32396,22.31946,22.2967,22.30258,22.32549,A1B4E6,tr|A1B4E6|A1B4E6_PARDP 3-deoxy-manno-octulosonate cytidylyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2299 PE=4 SV=1,1242,A1B4E6,Pden_2299,3-deoxy-manno-octulosonate cytidylyltransferase,,,0.030362447,0.72798648,,0.030362447,0.72798648,102.11,22.54190182,22.35880857,22.39207677,0.030362384,0.210080699,0.210086974,0.72798648,0.030362447,0.72798648,0.030362447,Pden_2299,3-deoxy-manno-octulosonate cytidylyltransferase,0,0,0.303956152,0.155475715,-6.392055915,1.5591687,22.35926709,0.227526072,-0.042902582,0,0.092311745,0,0.210216684,0.070064491,-4.880214235,2.071997032,22.35926709,0.257888456,-0.012540199,0.122674128,0,0,0.794982419,0.621172232,-7.209213427,0.512828332,22.35926709,0.165576711,-0.104851944,0.030362384
23.3112,22.99327,23.03923,23.08304,23.17266,23.11381,A1B4F2,tr|A1B4F2|A1B4F2_PARDP Ubiquinol-cytochrome c reductase iron-sulfur subunit OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2305 PE=3 SV=1,1246,A1B4F2,Pden_2305,Ubiquinol-cytochrome c reductase iron-sulfur subunit,,,-0.00860405,0.028160304,,-0.00860405,0.028160304,58.798,23.44483151,23.20981634,23.16379221,-0.00860429,0.939986588,0.939979465,0.028160304,-0.00860405,0.028160304,-0.00860405,Pden_2305,Ubiquinol-cytochrome c reductase iron-sulfur subunit,0,0,0.305513953,0.156952974,-6.400513066,1.552897719,23.17018243,0.390980315,-0.074483251,0,0.158248532,0,0.363632436,0.178099138,-5.733141862,1.468463553,23.17018243,0.382376025,-0.083087542,0.149644242,0,0,0.971973342,0.934672439,-7.349435954,-0.084434166,23.17018243,0.224127493,-0.241336074,-0.00860429
16.77521,17.09591,16.72105,17.16564,16.96049,16.71706,A1B4F3,tr|A1B4F3|A1B4F3_PARDP Cytochrome b OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2306 PE=3 SV=1,1247,A1B4F3,Pden_2306,Cytochrome b,,,-0.083673477,0.182540963,,-0.083673477,0.182540963,7.7638,17.01912796,16.9402253,17.06783198,-0.083672801,0.657086777,0.657090809,0.182540963,-0.083673477,0.182540963,-0.083673477,Pden_2306,Cytochrome b,0,0,0.470539053,0.298147797,-6.941892907,1.109721467,16.94028211,0.444300791,-0.154289082,0,0.145005854,0,0.787065114,0.650849708,-6.671958689,0.469378334,16.94028211,0.36062799,-0.237961883,0.061333054,0,0,0.740355481,0.539173693,-7.130153398,-0.640343133,16.94028211,0.215622136,-0.382967737,-0.083672801
20.0205,19.68466,19.4548,19.98432,19.88144,19.58525,A1B4F4,tr|A1B4F4|A1B4F4_PARDP Cytochrome c1 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2307 PE=4 SV=1,1248,A1B4F4,Pden_2307,Cytochrome c1,,,-0.097014745,0.181795761,,-0.097014745,0.181795761,46.308,19.58027898,19.78797095,19.30078236,-0.097014582,0.660170744,0.660178165,0.181795761,-0.097014745,0.181795761,-0.097014745,Pden_2307,Cytochrome c1,0,0,0.555361438,0.380754483,-7.127725186,-0.925667989,19.69777703,0.241492967,-0.568777166,0,-0.1636421,0,0.362603976,0.177264082,-5.725464218,-1.474446651,19.69777703,0.144478385,-0.665791748,-0.260656681,0,0,0.77738549,0.597611488,-7.188344226,-0.548778662,19.69777703,0.308120485,-0.502149648,-0.097014582
10.78908,11.76596,11.71097,12.66005,12.4329,12.71128,A1B4F6,tr|A1B4F6|A1B4F6_PARDP Peptidase S49 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2309 PE=4 SV=1,1250,A1B4F6,Pden_2309,Peptidase S49,,+,-1.179406484,1.64034991,,-1.179406484,1.64034991,5.6602,11.92559929,12.38404908,12.48833698,-1.179406691,0.056639177,0.056639549,1.64034991,-1.179406484,1.64034991,-1.179406484,Pden_2309,Peptidase S49,0,0,0.052469708,0.011401688,-3.805612546,3.234784458,12.09646864,1.441927502,0.246058627,0,0.843993064,0,0.421114448,0.233320421,-5.959284918,-1.285544671,12.09646864,0.262520811,-0.933348064,-0.335413627,-1,-1,0.026455159,0.00177709,-1.625461154,-4.52032913,12.09646864,-0.581472254,-1.777341128,-1.179406691
19.36934,19.38607,19.29953,19.38898,19.35716,19.42346,A1B4F8,tr|A1B4F8|A1B4F8_PARDP Short-chain dehydrogenase/reductase SDR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2311 PE=4 SV=1,1251,A1B4F8,Pden_2311,Short-chain dehydrogenase/reductase SDR,,,-0.038215001,0.512365707,,-0.038215001,0.512365707,48.45,19.24453025,19.28610204,19.14821808,-0.038214095,0.313193629,0.313252897,0.512365707,-0.038215001,0.512365707,-0.038215001,Pden_2311,Short-chain dehydrogenase/reductase SDR,0,0,0.152490386,0.053490503,-5.385082748,-2.241546196,19.3225986,0.002363412,-0.25309475,0,-0.125365669,0,0.112292108,0.018006752,-3.54510453,-2.924816668,19.3225986,-0.035850683,-0.291308845,-0.163579764,0,0,0.719735421,0.512684586,-7.100408791,-0.683270473,19.3225986,0.089514986,-0.165943176,-0.038214095
13.8764,13.84957,11.91605,13.0942,13.40368,13.40762,A1B4G0,tr|A1B4G0|A1B4G0_PARDP Nuclear transport factor 2 family protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2313 PE=4 SV=1,1253,A1B4G0,Pden_2313,Nuclear transport factor 2 family protein,,,-0.087828318,0.045683988,,-0.087828318,0.045683988,18.77,12.91512545,13.8375388,13.13337199,-0.087828376,0.905403268,0.905401191,0.045683988,-0.087828318,0.045683988,-0.087828318,Pden_2313,Nuclear transport factor 2 family protein,0,0,0.930288509,0.874001565,-7.56844618,0.163547054,13.2703947,1.221125107,-1.058444583,0,0.081340262,0,0.995964086,0.989899863,-6.792128547,-0.013045347,13.2703947,1.133296731,-1.146272959,-0.006488114,0,0,0.942423653,0.86406326,-7.336034808,-0.176592401,13.2703947,1.051956469,-1.227613221,-0.087828376
19.68277,19.57119,19.62098,19.42012,19.44385,19.34154,A1B4G1,tr|A1B4G1|A1B4G1_PARDP ABC-type transport auxiliary lipoprotein component domain-containing protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2314 PE=4 SV=1,1254,A1B4G1,Pden_2314,ABC-type transport auxiliary lipoprotein component domain-containing protein,,+,0.223142624,2.123320672,+,0.223142624,2.123320672,52.093,19.39453562,19.51523883,19.65173933,0.223142068,0.007564178,0.007564353,2.123320672,0.223142624,2.123320672,0.223142624,Pden_2314,ABC-type transport auxiliary lipoprotein component domain-containing protein,0,0,0.345457072,0.190296323,-6.570329621,-1.423711639,19.51577409,0.063115591,-0.272066139,0,-0.104475274,0,0.318121237,0.142408846,-5.536213321,1.617103168,19.51577409,0.286257659,-0.048924071,0.118666794,0,0,0.086831596,0.015003591,-3.879649423,3.040814807,19.51577409,0.390732933,0.055551203,0.223142068
18.03461,17.95494,17.8948,17.93955,17.93288,17.8208,A1B4G3,tr|A1B4G3|A1B4G3_PARDP ABC transporter related protein OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2316 PE=4 SV=1,1255,A1B4G3,Pden_2316,ABC transporter related protein,,,0.063707352,0.497661842,,0.063707352,0.497661842,38.343,18.03900928,17.91364218,17.87527976,0.063707595,0.318084744,0.318079976,0.497661842,0.063707352,0.497661842,0.063707352,Pden_2316,ABC transporter related protein,0,0,0.869139297,0.785121877,-7.539407874,-0.281444225,17.93394478,0.133792408,-0.171403129,0,-0.018805361,0,0.676398644,0.519476167,-6.549384814,0.672014478,17.93394478,0.197500003,-0.107695534,0.044902234,0,0,0.602478519,0.366764948,-6.872713707,0.953458703,17.93394478,0.216305363,-0.088890173,0.063707595
13.80622,14.13603,14.00712,14.32716,14.27957,14.22451,A1B4G5,tr|A1B4G5|A1B4G5_PARDP HTH-type transcriptional regulator MetR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2318 PE=3 SV=1,1256,A1B4G5,Pden_2318,HTH-type transcriptional regulator MetR,,+,-0.293960253,1.36701878,,-0.293960253,1.36701878,19.028,14.47765126,14.26382638,14.19074278,-0.29396,0.081092052,0.08108711,1.36701878,-0.293960253,1.36701878,-0.293960253,Pden_2318,HTH-type transcriptional regulator MetR,0,0,0.05019642,0.010657889,-3.74777641,3.260427927,14.19031398,0.557103904,0.098134585,0,0.327619244,0,0.845960122,0.745788897,-6.730683824,0.334972814,14.19031398,0.263143904,-0.195825415,0.033659244,0,0,0.097507752,0.017988624,-4.065750575,-2.925455112,14.19031398,-0.06447534,-0.523444659,-0.29396
19.54804,19.47233,19.37791,19.50903,19.53018,19.43991,A1B4G6,tr|A1B4G6|A1B4G6_PARDP Methylenetetrahydrofolate reductase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2319 PE=3 SV=1,1257,A1B4G6,Pden_2319,Methylenetetrahydrofolate reductase,,,-0.026948293,0.182482633,,-0.026948293,0.182482633,71.306,19.38659881,19.62204757,19.52935766,-0.026947707,0.663499772,0.663489177,0.182482633,-0.026948293,0.182482633,-0.026948293,Pden_2319,Methylenetetrahydrofolate reductase,0,0,0.694546797,0.548109314,-7.370101009,0.625513748,19.49060079,0.216622894,-0.123473501,0,0.046574696,0,0.880417178,0.798388703,-6.754018584,0.263597031,19.49060079,0.189675187,-0.150421208,0.019626989,0,0,0.857047667,0.726275367,-7.281036404,-0.361916716,19.49060079,0.143100491,-0.196995905,-0.026947707
22.35728,22.23761,22.32075,22.22857,22.21981,22.14249,A1B4G8,tr|A1B4G8|A1B4G8_PARDP Orn/DAP/Arg decarboxylase 2 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=Pden_2321 PE=3 SV=1,1258,A1B4G8,Pden_2321,Orn/DAP/Arg decarboxylase 2,,,0.108257929,1.137896409,,0.108257929,1.137896409,193.97,22.27545398,22.22385812,22.14198022,0.108256954,0.076873743,0.0768766,1.137896409,0.108257929,1.137896409,0.108257929,Pden_2321,Orn/DAP/Arg decarboxylase 2,0,0,0.307542201,0.158338161,-6.408361527,-1.547065475,22.23864412,0.043549319,-0.226446318,0,-0.0914485,0,0.870266286,0.782965476,-6.74779478,0.284354363,22.23864412,0.151806273,-0.118189364,0.016808455,0,0,0.28597834,0.102332264,-5.781273143,1.831419838,22.23864412,0.243254773,-0.026740864,0.108256954
